gender,age,credit amount,repayment duration
-0.016073845,0.059535403,0.05908594,-0.3955805
0.14933059,-0.03050508,-0.01874951,0.09812719
-0.0628921,0.012261858,-0.43525964,-0.21916717
-0.0032354537,0.10616867,0.015338157,-0.021071248
0.0316698,0.0053898795,-0.025823,-0.1757141
0.09662678,-0.033524577,-0.058371704,0.27433822
0.065109506,-0.07091384,-0.09375691,0.65283936
0.029726865,-0.028285056,-0.017865904,-0.015714174
-0.043894943,0.06219347,0.0620948,-0.28003034
-0.027964922,0.046643376,-0.025095122,-0.011081047
0.037966896,-0.07404956,-0.03635793,0.130099
0.077887505,-0.08853571,-0.1457036,0.40512174
-0.019602684,0.06985726,0.015394999,-0.08762601
-0.027570821,0.106313914,0.028113583,-0.17955278
0.15500705,-0.05416709,-0.014301186,0.10294931
0.026096841,0.1112351,-0.0019589292,0.5253262
0.083584964,-0.06387049,-0.029525362,0.11437586
-0.06925061,0.09865245,0.035164643,-0.071958646
-0.12985902,0.10703872,0.082130656,-0.20554754
0.05183732,-0.06021189,-0.04707101,0.15514389
-0.2486989,-0.12851927,-0.010886948,0.2192703
-0.011968741,-0.010282672,-0.09251914,-0.009960119
-0.03491758,0.09293401,-0.0020633352,-0.054711193
0.07343049,0.116315916,0.18327838,0.12915361
-0.0044044354,-0.16925707,-0.16762887,-0.049834553
0.13775146,-0.08614979,0.39166492,0.1196605
-0.09313468,0.123009905,0.024441872,-0.1821207
0.033231672,-0.05861301,-0.015873307,0.15156893
0.08680464,-0.099504404,-0.07784829,0.37137341
-0.12877315,0.033771086,0.025718331,-0.09273559
-0.066321395,-0.0020886133,0.034826647,-0.46540684
-0.0037451126,0.02909338,0.021583075,-0.08649847
-0.02254315,0.018072832,0.034182053,-0.103178635
0.018095942,0.02130018,0.015964868,-0.06365954
-0.04190718,0.074352585,0.025044786,-0.2554887
-0.067578375,0.045696378,0.028490966,-0.08500657
-0.02670145,0.19378524,0.050213728,0.14260775
-0.09691071,0.09381175,0.05130731,-0.24283579
-0.088178545,0.048900675,0.026616074,-0.034251254
-0.020471035,0.028900808,0.0057869777,0.050023224
0.011206376,-0.0380051,-0.010301905,0.028977787
-0.051745806,-0.088138536,-0.092130825,-0.07839065
0.005636471,0.16065776,0.005303066,-0.08935621
0.12742972,-0.13791503,-0.089682996,0.39815158
-0.06830159,0.094678484,0.031170085,-0.17475103
-0.098015994,0.10510215,0.039825648,-0.11609911
0.12288894,0.04764448,0.015504577,-0.088069946
-0.0043501467,0.1436594,0.112591974,0.10424256
0.028519953,-0.029856885,0.6346371,-0.013999746
-0.018214852,0.06995373,0.028987762,-0.18175896
-0.064029284,0.08686161,0.06739758,-0.29037917
-0.08385539,0.05747343,0.02557698,-0.049487147
0.11331063,-0.06045032,-0.00687803,0.077106304
0.30596173,0.20840424,-0.0058644474,-0.10009301
-0.11373078,0.034747466,0.08961171,-0.21953282
-0.15670381,0.055225868,0.009804567,-0.10872895
0.050020475,-0.03935643,-0.032884706,0.048374947
-0.11704487,0.104614764,0.04395508,-0.13211578
-0.1678072,0.057633292,0.021431029,-0.106971845
-0.119950876,0.09759135,0.09096364,-0.22400877
0.04236858,-0.06263377,-0.035294283,0.09514647
0.09834608,-0.09193223,-0.020330174,0.16434267
0.19419612,0.14651795,-0.0002173922,-0.016750481
-0.042896744,0.038823467,0.03040085,-0.07580572
0.12185958,-0.12849857,-0.097812146,0.5577331
-0.14571221,0.12687875,0.1096549,-0.45837095
0.019351989,-0.07176739,-0.04901329,0.06984434
-0.0029068023,-0.08443713,-0.016887154,-0.049519222
0.02257961,-0.06313087,-0.046494428,0.124759264
-0.035128728,0.050726477,0.011071629,-0.03673612
0.04708411,-0.010115679,-0.057850767,0.21466316
-0.114014536,0.05164792,0.047953974,-0.25645706
0.0075170295,-0.043944538,-0.034328617,0.23488803
-0.07401437,0.03285316,0.007956648,-0.019194406
-0.4375375,-0.40876982,0.0407308,0.5554015
0.18535423,0.08649168,0.03217732,-0.20459878
-0.001152892,-0.14380994,-0.009882577,-0.034155175
-0.036518067,-0.12946253,-0.0090227695,-0.12839456
-0.009607412,0.019180723,0.0104647335,-0.08382423
0.046945535,-0.06585898,-0.051747326,0.064158745
-0.14963175,0.05709634,0.025240831,-0.09313759
0.12568474,-0.050875805,0.75187886,0.018072113
-0.09410672,0.040230658,0.0147006875,-0.016977223
-0.04786846,0.010317254,-0.030744946,-0.005507441
-0.024598358,0.046145763,-0.00056292035,-0.015398597
0.07033713,0.18257336,0.01625945,-0.10257295
-0.15155375,-0.13840497,-0.008944978,0.071667425
-0.034757372,0.2107083,0.30098075,0.21990316
0.16170801,-0.10036062,0.36762545,0.3005335
-0.15157051,0.10315378,0.06435262,-0.22253653
0.21361983,-0.04924472,0.44824576,0.12829812
0.14705308,0.14248756,-0.0057098297,-0.07300007
-0.031456552,0.06677389,-0.16978694,-0.046543073
0.01839089,0.13279049,-0.00027690548,-0.06411729
-0.007146463,-0.15381882,-0.10888983,-0.03014806
0.292816,-0.050643045,0.22998622,0.25125262
-0.117308095,0.09441144,0.022580277,-0.25366768
-0.031272035,-0.13471034,-0.1479958,-0.033507343
0.15835913,0.15049776,-0.0010548425,-0.03792881
0.014971752,-0.06932619,-0.0567797,0.32314056
-0.007817122,-0.10830061,-0.16817206,-0.030421982
0.08780849,0.09929781,0.03678235,-0.20711404
-0.07486399,0.07280826,0.11171324,-0.3616686
-0.023816438,0.047855824,0.011395141,-0.06387256
-0.09564351,0.09533159,0.092395924,-0.25377437
0.014951279,-0.075149044,-0.01569803,0.10695544
0.06908587,-0.028739363,-0.017522011,-0.011900525
0.065362446,-0.42790857,-0.2794965,-0.18072549
-0.08499539,0.069625236,0.084933884,-0.6453244
0.055948682,-0.14790796,-0.054408833,0.2556791
0.0115963,0.36757806,0.1677122,0.08626936
-0.05514329,0.11917632,0.0030625232,-0.100816846
0.009405277,0.045754775,-0.03686944,-0.18724029
-0.13514526,0.05508505,0.021267515,-0.0955151
-0.064583376,0.0363172,0.00977654,-0.02541087
0.025257291,-0.019081673,-0.0020674926,0.04645305
-0.012360174,-0.10990783,-0.028302703,0.26069635
-0.0097486265,0.028790899,0.001561274,-0.018289953
0.10724561,-0.0030221986,-0.008137605,-0.0029698475
-0.07155649,0.0652109,0.09975814,-0.20685977
-0.21514234,-0.20114957,-0.035273366,0.27364996
-0.015673196,0.034350827,0.018812587,-0.13478544
-0.03166058,0.107232206,0.021736434,-0.12752783
0.15457058,0.04336436,0.20152274,0.33138746
-0.04087738,0.05223389,0.0060857106,-0.061202794
-0.08403091,0.05023163,0.042742707,-0.2016154
-0.0059558926,0.025544358,0.016073842,-0.07898545
0.016384637,-0.063234046,-0.038150635,0.24750863
-0.03000841,0.092018165,0.08116098,-0.21008888
-0.052349884,0.060545444,0.016529728,-0.08228889
-0.098599985,0.05617212,-0.008284441,-0.011780309
0.03455135,0.14198326,0.8343223,0.006568261
-0.0077794706,0.0364201,0.009567822,-0.008927003
-0.103636615,0.034474745,0.017651923,-0.06663438
0.0064486335,-0.045099538,0.57316864,0.31621158
-0.018592384,0.010239071,-0.03714385,-0.047303755
-0.10305405,0.119534865,0.01350384,-0.07975219
0.21822849,0.14794022,-0.0063677114,-0.04399229
-0.012667367,0.047032084,0.014725327,-0.071273945
-0.053385615,0.040033165,0.03702395,-0.2058742
0.12920533,0.09277963,-0.00077661703,-0.0079087205
0.061297197,-0.043930672,-0.025732376,0.06228995
-0.077633664,0.057293974,0.040152315,-0.14147435
-0.23957092,-0.14191155,-0.0005158976,0.020741342
0.24824502,-0.042564247,0.1201089,0.31185165
-0.046245057,0.11135881,0.039055012,-0.19586658
-0.055448677,0.07781968,0.045147445,-0.14044057
-0.06407829,0.07214731,0.017742401,-0.14296551
