gender,age,credit amount,repayment duration
-0.082317024,0.35697657,0.37074876,-0.548292
-0.10862131,0.08759243,0.028184468,-0.5460683
0.30989417,-0.53125215,-0.5224072,0.72897255
0.25283146,-0.33516786,-0.36242986,0.7693543
-0.053153425,0.01306979,-0.13202335,-0.42656606
-0.30030817,0.18322289,0.23150574,-0.52941036
-0.17426844,0.13835311,0.11034068,-0.38513267
0.27938432,-0.25887433,-0.33909264,0.48694897
0.26282027,-0.49103978,-0.53447616,0.73801994
-0.12915988,0.43472415,0.5055719,-0.661091
-0.3082743,0.32344988,0.35425073,-0.5316086
0.27628666,-0.4022608,-0.4696581,0.63450724
0.27106097,-0.04328702,-0.16554174,0.61209136
0.28383428,-0.2940731,-0.35536453,0.51300645
-0.20690845,0.34122095,0.38918787,-0.5247926
-0.276383,0.38196304,0.44234246,-0.6015416
0.2757995,-0.20428301,-0.28627646,0.49860182
0.05126358,-0.49205235,-0.5360545,0.73965067
-0.13979727,0.04689535,-0.096768044,-0.34647158
-0.17317592,0.18567081,0.16188897,-0.48313153
0.27965388,0.023272851,0.08351008,0.39673978
-0.23939058,-0.10645409,-0.14798434,-0.26535305
0.253122,-0.24530879,0.19041212,0.39529234
-0.24024874,0.26149797,0.37755182,-0.57321185
0.28633657,-0.24115078,-0.33747318,0.5049598
0.36080694,-0.50254905,-0.49377698,0.722592
-0.3079373,0.3694508,0.42398798,-0.6303728
-0.3652118,0.17410181,0.30358914,-0.67767715
-0.274473,0.22252522,0.29610264,-0.46845096
-0.25278196,0.18400519,0.28118384,-0.46400025
-0.078800194,0.49891132,0.4693588,-0.652233
-0.3407973,0.45148596,0.4375198,-0.64227456
-0.28395483,0.29328427,0.33233464,-0.50660133
0.11513481,0.08421809,0.044549134,0.4334463
-0.31325358,0.45313668,0.48114327,-0.65746325
-0.2357213,0.26942697,0.3197262,-0.4922572
0.12065936,-0.13396098,-0.08557668,0.47481126
0.2640105,-0.23844603,-0.28380197,0.46970898
-0.22195,0.039524674,0.04025042,-0.3947534
-0.18961988,0.32944846,0.37488073,-0.5520762
0.21766177,-0.30358058,-0.44654563,0.6743122
-0.30570093,0.33385864,0.3850239,-0.5534135
-0.22367585,0.3109263,0.3974579,-0.5327031
-0.04949858,0.51362556,0.4573528,-0.67676914
0.18838665,0.00043792417,0.03700602,0.43161744
0.33343792,-0.06921642,0.43541822,0.1598486
-0.15052193,0.44670367,0.5495808,-0.7051799
-0.29260778,0.22543585,0.2690172,-0.55653197
-0.19702621,0.21667083,0.27177548,-0.4455582
0.27451426,-0.31180468,-0.36892125,0.5580941
0.04833801,0.36001265,0.20919204,-0.62512344
-0.15273759,0.44272467,0.581715,-0.71459204
-0.29478902,0.391071,0.4526812,-0.63743675
0.12666243,-0.43921104,-0.4756059,0.61613816
-0.26144427,0.32507282,0.391705,-0.5181003
-0.27276036,0.38706064,0.45051947,-0.6135956
-0.26747942,0.41646057,0.49387822,-0.64876544
0.26924756,-0.26123714,-0.3148233,0.48393518
0.25625178,-0.25041953,-0.35366598,0.54748446
0.042905115,0.39703944,0.2106146,-0.5618846
-0.10343741,0.4501631,0.5090442,-0.6550382
0.2932137,-0.4273084,-0.5162461,0.7498909
-0.21089236,0.39130932,0.5078816,-0.745846
0.10501614,-0.40736735,-0.42325208,0.57541716
-0.14450878,0.041801292,0.050169248,-0.4379579
0.11292531,-0.42460787,-0.5245828,0.67473096
-0.25623426,0.23101512,0.29333195,-0.47789797
0.11600709,-0.47290465,-0.57460165,0.7523575
-0.37789467,0.5276789,0.4936199,-0.7214333
0.3743472,-0.21863164,-0.37532985,0.5558933
-0.28155437,0.27983218,0.32744467,-0.5379769
-0.020345587,-0.38572046,-0.20974423,0.78692204
-0.036612503,0.4980518,0.5254346,-0.7485075
-0.17073026,-0.018497199,0.057708953,-0.38787058
-0.19803134,0.038457897,0.15012114,-0.47297043
-0.22347923,0.13985091,0.26046005,-0.46971193
0.16012482,-0.32177693,-0.3792696,0.49871773
-0.25706774,0.39411286,0.4586696,-0.6114827
0.17241077,-0.13814326,0.6845052,0.18955708
-0.26951626,0.29096422,0.33691773,-0.5459033
-0.21324365,0.15563639,0.10351234,-0.34179923
-0.19798908,0.19805843,0.18361379,-0.4541661
-0.066378474,0.3868372,0.35199225,-0.5945193
0.04279525,-0.4633831,-0.4209964,0.67783207
0.17037122,0.21181872,0.35260728,0.39198947
0.25759012,-0.3718755,0.09514133,0.55121785
-0.31040695,0.42307568,0.48323864,-0.64336044
0.27467507,-0.23598635,0.3849011,0.33633864
-0.02097885,0.3363523,0.2421484,-0.5644188
-0.26831025,0.2191243,-0.050490964,-0.3461213
-0.1331613,0.24323003,0.20595069,-0.5471202
-0.13461056,-0.1403752,-0.20250484,-0.35913146
0.24412306,-0.3332901,0.009254117,0.6421171
-0.33203918,0.47802815,0.5089186,-0.6819483
-0.2267497,-0.051532652,-0.13352594,-0.28554332
0.034649488,0.25053263,0.058513656,-0.51283234
0.5264914,-0.44930702,-0.44260827,0.642292
-0.25965992,-0.037783787,-0.18509583,-0.24585493
-0.060345646,0.41296148,0.4404619,-0.6999759
-0.1527666,0.40933186,0.5309911,-0.78171253
-0.28437054,0.28958032,0.31367266,-0.52610636
-0.30193678,0.43202195,0.46342677,-0.64561194
0.28941098,-0.2724642,-0.30907091,0.49601758
-0.02370842,0.075579345,-0.0894898,-0.4298528
-0.031877667,-0.18187878,-0.40112558,-0.435186
-0.27739805,0.40086183,0.4286623,-0.76546395
0.208494,-0.40740222,-0.5129595,0.67847586
0.20299661,0.19979344,0.2033785,0.28186467
-0.21460922,0.1829351,0.24212542,-0.49352923
-0.17270395,0.12229536,0.11944139,-0.5328095
-0.29619375,0.35410714,0.40484712,-0.5989113
-0.23801376,0.21124871,0.23219782,-0.42476377
0.21577968,-0.17047602,-0.22385696,0.46935222
0.07686822,-0.48247764,-0.5545368,0.757299
-0.27075177,0.25425366,0.28223404,-0.49101225
0.11346871,0.10766459,-0.15085822,-0.34052008
-0.25362435,0.38189575,0.3168661,-0.526456
0.07164201,-0.40408823,-0.45394444,0.7068047
-0.14364886,0.45856526,0.5496598,-0.6963397
-0.1481639,0.41779053,0.4934165,-0.6564992
0.27920863,-0.021871023,0.13089304,0.47870564
-0.2927698,0.2705895,0.31452903,-0.5124878
-0.31659922,0.43190232,0.44213963,-0.64493674
-0.259697,0.20309561,0.29744717,-0.4700199
0.1559635,-0.46154928,-0.58461314,0.7333909
-0.12929177,0.41771114,0.54226303,-0.67813253
-0.28434125,0.2736852,0.32125372,-0.501775
-0.22246535,0.26821455,0.27190757,-0.4556073
0.1314757,0.1516251,0.70642614,0.19541173
-0.24986194,0.22845463,0.26466864,-0.44715947
-0.31569707,0.35163373,0.3924072,-0.61914337
0.34695467,-0.27726158,0.16253708,0.4485428
-0.17031124,0.12833697,0.08893253,-0.43984747
-0.19981635,0.26951078,0.33839515,-0.51449025
0.053092193,0.3017067,0.1369727,-0.5642485
-0.2690694,0.23855525,0.28970635,-0.479995
-0.29013056,0.20188373,0.34344533,-0.532819
0.074517496,0.29603663,0.09790906,-0.49755007
0.28311786,-0.2786854,-0.31857216,0.5031725
-0.2520692,0.2091895,0.30828205,-0.50713354
-0.03738938,-0.41200063,-0.24412772,0.58156955
0.22790965,-0.41876012,-0.25698718,0.74103606
-0.30062386,0.35182896,0.38948393,-0.5638186
-0.28030002,0.28255308,0.34254766,-0.49410164
-0.22775121,0.16058329,0.25410208,-0.49310157
