gender,age,credit amount,repayment duration
-0.20858712,0.11466815,0.04249867,-0.25925824
0.18917377,-0.05560063,-0.03221754,0.0636843
-0.045102444,0.090627894,-0.0029502437,-0.059955735
0.1930018,-0.052653857,-0.025561452,0.09885096
-0.03814563,0.07336675,0.0069079697,-0.039847407
0.21564364,-0.0072849914,-0.034952123,0.18301423
-0.08638809,0.03572438,0.025467299,-0.2872221
0.009789652,-0.1078278,-0.020772448,0.21540937
-0.07385946,0.04169464,0.0056043696,-0.018618673
0.12891367,-0.20971063,-0.0031649172,0.26684254
-0.17095977,0.06444796,0.006937604,-0.15343402
-0.00331174,0.05500612,-0.002353659,-0.053490765
-0.08011388,0.11974577,0.01091912,-0.15029524
-0.01750895,0.09055832,0.0069775097,-0.099024184
0.15802912,-0.06900653,-0.04488614,0.07547311
-0.1611243,0.04784271,0.012574651,-0.07444739
0.20846255,-0.09411292,0.33969334,0.058832467
-0.09561958,0.04626263,0.008684956,-0.0153234955
-0.06392068,0.06830234,0.006208021,-0.010255467
-0.06573182,0.09807459,-0.00030062348,-0.018452302
-0.15676065,0.115746886,0.012867611,-0.077281326
0.16880472,-0.083512075,-0.009046048,0.049305554
0.104398705,-0.05238086,0.33797535,0.29488587
0.20158398,-0.06497427,0.07538696,0.21485052
-0.14139427,0.084751904,0.03094716,-0.18728727
0.22205268,-0.049553722,0.1008656,0.17369476
-0.1429362,0.12742923,0.015812986,-0.06090521
-0.03393395,0.07023591,-0.011225366,-0.1078399
-0.104495026,0.14148642,0.00048249215,-0.07027451
-0.011746088,0.011040876,-0.0376297,-0.03052821
0.23284954,-0.054363087,0.0351964,0.22490318
-0.13822562,0.06853096,0.011573903,-0.20811124
-0.03518105,0.07125671,-0.011214312,-0.08094537
-0.08224767,0.21776444,-0.01914405,-0.056472063
0.007636902,-0.056614585,-0.036841854,0.30931705
-0.007333783,0.06185469,-0.034291647,-0.06191996
-0.16673063,0.092808574,0.023330778,-0.14887683
-0.21520577,0.057890628,0.055916447,-0.21240324
-0.02828198,0.041253,0.006532534,-0.059456293
-0.12826058,0.06484184,0.04618089,-0.18148625
0.022667885,-0.07332839,-0.013670735,0.10606453
-0.07955446,0.12658022,-0.009239748,-0.00820706
-0.054354284,-0.004187554,-0.102208644,-0.15858082
-0.18332458,0.07574119,0.02079361,-0.41048324
0.18066189,-0.10618852,-0.023830624,0.1921941
0.020832684,-0.033249736,0.045867696,0.12299597
-0.09767087,0.12890477,0.011161778,-0.10905497
-0.10317229,0.1406513,0.005265519,-0.15925494
-0.11257808,0.049410723,0.010029506,-0.07104485
-0.06992106,0.07430379,0.015976839,-0.030342381
0.045921165,-0.093070544,-0.0017251894,0.055170078
0.19839898,-0.084608436,-0.013555994,0.21336772
-0.010024956,0.031495716,0.0020028418,-0.017007612
0.00085376453,0.1514757,-0.0050577223,-0.025355697
-0.10242684,0.047267057,0.05951485,-0.14908768
0.16863145,-0.123289034,-0.024304055,0.18304718
-0.20302942,0.026710786,0.0116139855,-0.11146475
-0.18065666,0.0780887,0.013370946,-0.10362175
0.17118466,-0.098707266,0.073462985,0.22173233
-0.04450788,0.062304802,0.0049560647,-0.06258577
-0.079652846,0.036485158,0.021625174,-0.1369195
-0.0067743277,0.078910604,0.011268718,-0.09746499
0.2047474,-0.04910861,-0.02126885,0.1996167
-0.19410813,0.07485336,0.040105775,-0.15281227
-0.05359947,0.08154361,0.012461748,-0.08677539
-0.114033,0.06646696,0.017992113,-0.013216853
0.08950079,-0.034182966,0.51691747,0.012930028
-0.011357814,0.045613706,0.0074554104,-0.010383472
-0.09798522,0.029203571,0.010058053,-0.047843296
0.011704621,-0.06590216,0.13670352,0.15787292
-0.07915836,0.1097147,0.0031355582,-0.059035663
-0.12582453,0.10810168,0.012295239,-0.075012326
-0.104115434,0.18768577,0.0017845854,-0.045938417
-0.016478699,0.071810216,0.009647736,-0.07660426
-0.06368169,0.12406214,0.025806427,-0.19444355
-0.06191227,0.16819604,-0.000175789,-0.015384756
0.05781454,-0.060228594,-0.017123176,0.059823863
-0.086101644,0.11798101,0.03699926,-0.1506225
0.12866688,-0.13319135,-0.0057132095,0.018227316
0.24579616,-0.03595251,-0.01582417,0.21203367
-0.056639627,0.08249835,0.022714786,-0.1688505
-0.064834744,0.10007498,0.03208643,-0.15617579
-0.10558208,0.13939174,0.019766618,-0.13955337
