asia,tub,smoke,lung,bronc,either,xray
-0.16153911,-0.111335315,-0.06597203,0.11980398,-1.2115946,-0.14161476,0.09782351
-0.07001257,-0.10596681,-0.3078697,0.3682134,-1.4023985,0.00798329,-0.06331553
0.17901623,-0.09863993,0.13249777,-0.11722671,1.2317353,0.02675516,0.078930326
-0.3297913,-0.0068407697,-0.13802278,0.35780808,-2.1848862,-0.12527251,0.082740374
0.14545965,0.02362296,0.08387207,0.10984124,0.69416374,-0.021627484,-0.009860238
-0.17634477,-0.1047053,-0.1947485,0.32783163,-1.235993,-0.15992734,0.03669692
0.07246847,-0.029725669,0.13354096,-0.044078134,0.89132214,0.02022098,0.051546082
0.08468214,0.011428856,0.30963427,-0.14729545,2.003047,0.24398348,-0.019045837
0.072202414,-0.018107275,0.1299733,0.07061263,0.8606579,0.12600683,0.07489319
0.1375955,0.0115479715,0.17116025,-0.15745664,1.8449689,-0.0525381,-0.0445787
0.18735893,0.05100052,0.14439116,-0.30368364,2.3998318,0.11609266,-0.08185103
-0.09180671,-0.08225534,-0.24652463,0.39965647,-2.042121,0.006413255,0.020845547
-0.029424954,-0.13934568,-0.10275428,0.041393083,-1.1701684,-0.27351356,0.07916074
0.16477184,-0.09634223,0.08487283,-0.1018402,0.86306405,-0.044147067,0.16606122
0.13827302,-0.031187693,0.11807769,-0.1842555,1.3364035,0.011244408,0.045054592
0.1753045,-0.1655827,0.054038215,-0.01051177,0.8555516,0.0056249695,0.16337338
0.032897417,-0.107258014,-0.2042811,0.25265005,-1.2349881,-0.05370783,-0.04280593
0.16952778,0.047730986,0.10890205,-0.2103914,2.485981,0.14493857,-0.09445514
0.016210563,0.028234495,-0.3278337,0.26027945,-2.8059886,0.15472603,-0.18463063
-0.15886386,-0.0031211795,-0.073337734,0.24975286,-1.0785753,-0.2148597,0.033468418
0.12781158,-0.059082497,0.081913374,0.0020623193,0.6219151,-0.0380519,0.10618791
0.16687584,0.050120223,-0.006406912,-0.2055417,1.7090336,0.13700251,0.024194311
0.012621929,-0.046358053,-0.32428676,0.31085882,-2.382674,0.02753283,-0.024448382
0.103534885,-0.036929097,0.17548965,-0.14745353,1.0030855,-0.08375159,0.113275565
0.20089564,0.0688423,-0.0016871742,-0.25657037,0.9615406,0.24972652,-0.03731834
-0.20789182,-0.07612467,0.035299126,0.1981593,-1.0033381,-0.13630697,0.040851165
0.07152915,-0.052473173,0.30995992,-0.2983743,2.6983697,-0.19305035,0.22629029
-0.16165817,-0.10340774,-0.06838157,0.26939932,-0.9661155,-0.19483998,0.021684641
0.03242126,0.05503927,-0.2820558,0.27646595,-2.5426915,-0.0068608145,-0.13323556
0.09850375,0.020613153,0.14810157,0.006808378,1.0465481,-0.0779771,0.03273813
0.2828081,-0.121952266,0.20047759,-0.117096424,1.2687352,-0.025505785,0.09249654
-0.09237878,-0.11285243,-0.25909203,0.3336751,-2.0246794,-0.14511119,0.04909019
0.11868011,-0.051866323,0.16417094,-0.11127752,2.071363,0.18532294,0.009919283
0.024910318,-0.033654835,0.229123,-0.19514166,1.3981307,-0.039970774,0.098429486
0.12726791,0.09981874,0.13278376,-0.3098568,1.1557059,0.1666864,-0.049471077
0.11296855,-0.21120626,-0.28330237,0.18326044,-0.9787164,-0.056452412,-0.09485941
-0.20768018,0.17873226,-0.28681743,-0.3204826,-1.0323206,-0.35361642,-0.2273761
-0.17589249,0.050505538,-0.10240391,0.12103899,-0.90796775,0.025817154,-0.061917566
0.035089962,0.08639267,0.32400134,-0.40051842,2.460225,-7.0260605e-05,-0.01303365
0.12622668,0.036537398,0.025096001,-0.13347994,0.86966485,0.15874837,-0.05888371
-0.13773434,-0.1267748,0.024224427,0.25201783,-1.090478,-0.18199937,0.05759235
0.16277258,0.064743765,0.1352941,-0.37010878,1.6655939,0.14383188,0.01619997
-0.12155955,-0.06853824,-0.10903634,0.27425584,-1.6487138,-0.033335824,-0.039518468
0.15774025,-0.0052605337,0.14883277,-0.19989274,1.3872174,0.13800927,-0.062737785
0.24673499,-0.082848854,0.17188461,-0.14918323,1.179168,-0.02185493,0.121862195
-0.05782421,-0.05632676,-0.15658985,0.11700376,-1.2868313,-0.04334522,-0.05811275
0.008070627,0.02194551,0.22306918,-0.19549862,1.5807973,-0.014331361,0.058147278
-0.16698612,-0.10980504,-0.1948667,0.24848022,-2.1137435,-0.014816617,-0.038873427
-0.31545994,-0.044589248,-0.040883258,0.28536534,-1.2643785,-0.17890748,-0.0553691
0.046625976,-0.06113117,0.11482517,0.012588269,1.1826006,0.05033804,0.06489509
0.13634235,-0.07643081,0.003358771,-0.2776308,1.648063,-0.048226338,0.13957512
0.22892785,-0.05957695,0.023434434,-0.20022945,1.06191,0.26123136,-0.06945595
-0.25478348,-0.062262785,-0.12743755,0.31727543,-1.7629642,-0.10716069,0.027100125
0.042353604,-0.0053715403,0.19536513,-0.17060101,1.3856426,-0.0644909,0.04338517
-0.054153103,-0.15702255,-0.26165393,0.26722473,-0.96802366,-0.03766845,-0.008365305
-0.021861078,-0.18697447,-0.26801062,0.28890368,-0.87062806,-0.019925205,-0.06397005
0.24061885,0.052768007,0.06452678,-0.36712155,1.8124475,0.19897662,-0.058047034
0.1020248,-0.01916861,0.12916553,0.021376785,0.8538052,-0.04706625,0.055192307
-0.08726877,-0.1394288,0.13230094,-0.17225067,2.4174538,-0.12782362,0.2072842
-0.11869456,-0.020198585,-0.2512712,0.2883585,-2.4241438,0.09034853,0.01599699
0.03030863,-0.025199112,-0.35535613,0.29257324,-2.772233,0.0122683905,-0.095651224
0.14744547,-0.09254496,0.09994163,-0.21170872,1.3486614,-0.04066774,0.09809048
-0.20061114,-0.04857464,-0.28748646,0.39761642,-1.9760674,-0.11052028,0.06550541
0.11074927,-0.055798333,0.13270792,-0.06968462,0.7584396,-0.069161095,0.13093342
0.084205806,-0.016582321,0.11093152,0.02698445,0.57723105,-0.00946504,0.053807285
-0.036507428,-0.09025089,-0.41622582,0.28441498,-2.4193661,-0.14354415,0.03716329
-0.16760832,0.029974787,0.010221654,0.31481177,-2.089482,-0.06124663,-0.0060882815
-0.205181,-0.025264643,-0.03963215,0.24326278,-0.77861077,-0.18374091,-0.031709295
-0.027281879,-0.03443168,0.32604048,-0.18869254,1.8959078,-0.15205376,0.1253384
0.1368631,0.1058006,0.1254914,-0.19402109,1.0161202,0.07575931,0.019184591
-0.021626849,0.054208454,-0.40069002,0.29826945,-2.3814573,0.2011172,-0.1786205
-0.1227254,-0.0753213,-0.046057083,0.11193536,-1.3035309,-0.078702696,0.066966176
0.11143252,-0.072274916,0.026637696,-0.1598235,1.5962275,-0.0065024626,0.1499939
0.05925577,-0.039729156,0.005684021,-0.0003290876,0.7216913,-0.035260506,0.07839096
0.15523648,-0.066840746,0.06758737,0.007104259,0.68142664,-0.031680554,0.09011458
-0.08680441,0.02997623,-0.09951677,-0.07074156,-0.640567,0.008983009,-0.0617675
0.037033167,0.034268443,0.066642314,-0.013786377,0.6517083,0.05399999,0.05706973
-0.07711056,0.055799898,-0.30780908,-0.24415694,-1.7662898,-0.3793311,-0.020792147
-0.12398089,-0.13209683,0.024807697,0.2072963,-1.388188,-0.20843443,0.08250086
0.25519922,0.07064237,-0.015708169,-0.22326529,1.1458331,0.10296281,0.02470367
-0.037331607,-0.01920105,-0.09984832,-0.6208096,-0.7506022,-0.45323142,-0.24064215
0.029319026,0.0330427,0.26045686,-0.2069654,2.1172283,-0.12688825,0.02734737
-0.17658862,-0.07757168,-0.2592973,0.18205917,-1.5105839,-0.1496848,-0.0007339907
-0.114578955,-0.09175406,-0.16970214,0.15742646,-1.4587438,-0.06738922,-0.0059310715
-0.0057294955,0.02680398,0.253158,-0.18962342,1.9894639,-0.082667015,0.05026253
0.2612717,-0.07366145,0.10047267,0.09420137,0.66957057,0.06397675,0.14578515
-0.27382225,0.00948709,-0.19416979,0.31620124,-2.530597,-0.09473906,0.08468759
-0.22418831,0.042924803,-0.1991394,0.23490801,-2.471733,-0.076196164,0.018488294
0.073920496,-0.061318986,0.07418384,0.04671464,0.7251686,0.09294336,0.15926284
-0.10851928,-0.006067651,-0.20442761,-0.15059541,-1.5607823,-0.25394723,-0.020099746
-0.22638248,-0.06385215,-0.00876036,0.29489556,-1.2605011,-0.2383271,0.061111297
-0.19171685,-0.1289115,-0.19083785,0.2988479,-0.89548546,-0.052897505,-0.021985473
0.10760997,-0.05232012,0.14575496,-0.044198785,0.83066815,0.030838363,0.06163018
0.056663677,-0.02419077,0.07807899,-0.15850885,1.663321,-0.0025876588,0.07686117
-0.17928816,-0.06502682,0.0023785373,0.251942,-1.8584659,-0.22665846,0.097318575
0.09284291,-0.031364698,0.4025418,-0.30020735,2.6330264,-0.20660551,0.13421868
-0.06739246,-0.17721929,-0.17760514,0.25079733,-0.9115739,-0.11813938,0.034635384
0.19679159,-0.011707056,0.12918998,-0.25616106,1.5197881,0.015917473,0.06599225
-0.16816942,-0.109146595,-0.08586822,0.23052414,-1.0514692,-0.20052208,0.04994056
0.16504046,-0.10861524,0.15727854,-0.048107617,0.87919474,-0.048138842,0.12488562
-0.17123768,-0.13484555,-0.0829819,0.23051316,-0.96874064,-0.094121456,0.009009898
0.10061067,-0.041432522,0.15029672,-0.005601858,0.65137094,-0.054713003,0.104544535
0.12046404,-0.07244862,0.09499358,-0.002875796,0.63517684,0.016126307,0.10810132
-0.16077387,-0.13495186,-0.010985169,0.16342364,-1.3362956,-0.28825665,0.06254206
0.12276459,-0.091582224,0.041490212,-0.18158783,0.97065705,-0.03558936,0.15379937
0.24612331,0.055276692,0.050007924,-0.25848594,0.82090235,0.14961213,-0.014763178
0.08154907,0.0009894436,0.11084753,-0.05591474,0.8580172,-0.015365795,0.043328032
0.025027651,-0.057115585,0.3210481,-0.27082703,2.1460207,-0.16020346,0.18252108
-0.2079032,-0.10364032,-0.08355695,0.29919383,-1.0600127,-0.18232399,0.02724513
0.12501463,-0.089937836,0.07792041,-0.02434917,0.7007009,-0.048566245,0.12535602
-0.099179156,-0.02587806,-0.0800394,-0.5402511,-0.54538935,-0.43949893,-0.26357102
0.19249605,-0.016732233,0.14307952,0.01329669,0.7981317,-0.037909128,0.036552202
0.074361555,-0.01764855,0.08033805,0.016050773,0.6344655,0.025503462,0.04822287
-0.10818654,0.00046095694,-0.10996339,0.32668537,-1.3818303,-0.17247266,-0.038564526
-0.12996472,-0.124353744,-0.0968564,0.2872492,-1.2399995,-0.20359062,0.040601008
-0.0025391164,-0.028393157,0.29011998,-0.20416771,1.6699702,-0.10632221,0.13495356
0.10132412,-0.055748515,0.21805784,-0.15151972,1.285837,-0.110984385,0.13833568
0.11347661,-0.060042817,0.09716959,-0.049487956,0.6179838,-0.02457775,0.07083732
0.13653085,0.02712028,0.07928276,0.11859118,0.74837166,0.018693725,0.022705916
0.10194741,-0.061488733,0.22170183,-0.0067690797,1.1866304,0.070559345,0.0067673908
-0.16692035,-0.03476477,-0.12654464,0.043495085,-0.80688673,-0.29758415,0.17561409
-0.09049513,-0.16636339,-0.17072913,0.30468342,-1.3705865,-0.1594117,0.025665525
-0.035057146,-0.09563946,-0.20966575,0.2687757,-1.0152415,-0.118615426,0.0021144745
0.18988797,-0.5983999,-0.09930513,0.010023277,-1.2662182,-0.53514296,-0.413148
-0.015853824,-0.042656977,0.22257113,-0.1373118,1.7982295,0.002002991,0.07525409
0.114795275,0.027742641,0.016602408,-0.35196534,2.5005026,-0.0328443,0.14119026
0.07547528,0.0061356826,0.26109666,-0.23184586,1.9237689,0.043253,-0.053267267
0.15878426,-0.026766997,0.1257414,-0.2581684,1.7650003,0.028542707,0.023143874
-0.1749731,-0.016031561,-0.12641545,0.0906139,-0.7709148,-0.27000257,0.15323113
0.107701905,-0.017034791,0.17252146,-0.08510676,1.106677,-0.006451238,0.05934156
-0.2006163,-0.032162517,0.031697974,0.13493185,-1.1677349,-0.112071246,0.045175534
0.10375981,-0.024321346,0.19244677,0.044499233,1.1952778,0.024835715,0.050741542
0.0068528876,-0.0762562,0.17758605,-0.273863,2.7449546,-0.24025357,0.257268
0.21734066,0.124804966,0.226619,-0.35606322,2.5669467,0.08453878,-0.07542238
0.09253977,-0.044325244,0.19356795,-0.11541402,0.9169346,-0.077986486,0.11230783
-0.16990638,-0.037245404,-0.24532923,-0.2816618,-0.9963088,-0.4203568,-0.24273431
0.20674817,-0.0705985,0.16776456,-0.023842743,0.75595975,-0.025341965,0.111318715
0.113358796,-0.05881982,0.24232887,-0.16114627,1.4600446,-0.124515414,0.120601766
-0.2645833,-0.057419304,-0.19693728,0.41087604,-2.5081975,-0.029864373,0.10009226
-0.26852995,0.033129483,0.03141743,0.26657417,-1.1959178,-0.22375579,0.02388845
0.16925764,-0.057183694,0.12090558,0.0015087996,0.5224913,-0.018350033,0.0901983
0.05098076,-0.05107496,0.13125193,0.27817306,0.48938203,0.14231035,0.046515435
-0.1558278,-0.11769122,-0.05083465,0.2105915,-0.7901298,-0.15466002,0.018291166
-0.07580319,0.0224177,-0.08464527,0.03841803,-0.58696544,0.020440089,-0.056819666
-0.2220475,-0.09893373,-0.039608758,0.25345156,-0.7517375,-0.1848395,0.012764039
0.073755026,-0.07874725,0.16093858,-0.360682,2.3510194,0.051698703,0.048553366
-0.028696455,0.1116135,0.24495418,-0.26756704,1.3937246,0.023829186,0.018703496
-0.16501783,-0.014764575,-0.2510373,0.29489148,-1.5222961,-0.15648958,0.07911976
-0.029930066,0.15133946,-0.22349058,0.1555163,-2.5022504,-0.088662975,-0.060446553
0.13198565,-0.009848188,0.26244918,-0.3513516,2.0490184,-0.089493394,0.10469592
0.12438105,0.05457214,0.2042924,-0.37791467,1.6294589,0.10841143,0.022656638
0.23802365,0.15692875,0.20013301,-0.31378645,2.520735,-0.0415301,0.009827615
0.10028836,-0.04584844,0.13390651,-0.010111732,0.5845221,-0.045465805,0.12583913
0.047385667,-0.03699536,0.12410938,0.017972523,0.72624546,0.010817831,0.076743044
0.07919203,0.064525515,0.21193564,-0.30783215,1.9024233,-0.012314134,-0.014449389
-0.15543365,0.063806504,0.036944043,0.24334389,-1.8494331,-0.14870965,0.030947704
0.23612285,0.12743814,0.078123175,-0.26269445,1.1959282,0.14537016,-0.017647697
-0.015787361,0.017267836,0.21052352,-0.1188306,1.6277825,-0.077693634,0.07981127
0.27568582,-0.03746886,0.107817516,-0.3137446,1.8002076,0.18459503,-0.04649702
-0.06317355,-0.17095518,-0.18109232,0.28063214,-2.2349417,-0.119343646,0.11996184
0.1760768,-0.05352946,0.19277711,0.014853665,0.9252468,0.056035545,0.10275267
0.102130465,0.104044005,0.10570794,-0.17936312,2.1402528,-0.06249465,0.050838765
0.06503058,0.005224347,0.1094963,-0.051315203,0.72662395,-0.03839581,0.051004607
0.07185166,0.1062241,0.08174882,-0.016155638,0.9273695,0.2376139,-0.025859872
-0.16134848,0.084018365,0.007999978,0.17745806,-1.5611382,0.054574873,-0.16951188
-0.0411428,-0.053950846,-0.19606796,-0.095782526,-1.5891352,-0.22561339,0.020377658
-0.015981661,-0.11763611,-0.40356627,0.44284636,-2.535652,-0.03562356,0.01975526
0.18656793,-0.014031048,0.29795086,-0.3928501,2.3197703,0.102971256,-0.021236679
-0.09051755,-0.05212418,0.17401333,-0.15554126,2.7326539,-0.16191852,0.24207853
0.07351324,-0.02433511,0.25721085,-0.2548427,1.816618,-0.075870946,0.13325922
0.15796354,-0.008744957,0.19263591,-0.06995116,1.1458242,-0.032399606,0.03735239
0.17878158,-0.09326333,0.107551105,-0.007057508,0.61087334,-0.024377616,0.089074545
0.14752471,0.14710674,0.060240597,-0.26051837,0.9426408,0.14991249,-0.00024661166
-0.2099339,-0.04737571,-0.002152035,0.31785476,-1.3306237,-0.21129808,0.043094575
0.0844439,-0.02207061,0.27293298,-0.18563694,1.9651083,-0.18035802,0.11015807
0.17074077,-0.059147205,0.09705788,0.5094963,0.27899903,0.439107,0.28761154
0.10314628,-0.028671125,0.09605538,-0.06337299,0.65589553,-0.012843533,0.08086939
-0.27980193,0.043260932,-0.22425152,0.3464832,-2.41536,-0.12615362,0.056704696
0.22694989,-0.0808988,0.13719718,0.11831565,0.68621683,0.014009356,0.1026187
0.1662407,0.05019899,0.071567535,-0.24365945,1.4453156,0.24961773,-0.03360394
-0.21206307,0.24950282,-0.32763267,-0.41855907,-0.9174471,-0.22084649,-0.15604773
0.13403386,-0.050302386,0.15916088,-0.07132677,0.7172173,-0.051213842,0.10702827
0.09695585,-0.030294659,0.17960863,-0.046339057,0.9296417,-0.088134825,0.09227783
0.21227898,0.113800295,0.15045153,-0.26718152,1.3170629,0.13952716,-0.01808156
-0.11339805,0.034955338,0.31567606,-0.14386855,2.0085008,-0.12534384,0.11651568
0.023549736,0.06870376,0.31740722,-0.17707619,2.5308065,-0.06035318,-0.07280445
0.11265446,-0.012508448,0.037945893,-0.20693868,1.4074323,0.16251218,-0.037183296
0.09014549,-0.029032676,0.1276913,-0.06841928,0.8008463,-0.056647323,0.08543763
-0.13585527,0.08040759,-0.029954841,0.30343616,-2.6325684,-0.040420696,-0.030625857
0.09892754,-0.007687754,0.13350469,-0.042504303,0.84382045,-0.050515875,0.04147635
-0.14620759,-0.04425754,0.0018389446,0.1834001,-0.9981734,-0.15693717,0.0153104365
-0.08151283,0.07809545,-0.023972845,0.30895436,-2.6181993,-0.08219677,-0.06013611
0.08533721,0.13183938,0.117524594,0.025790198,1.0394495,0.23752227,0.22538276
-0.09742202,0.12647474,0.3670095,-0.2648752,1.5735942,-0.005385905,0.10093368
0.08252356,-0.095896006,0.033597488,-0.14645934,1.0866158,-0.07789719,0.17622896
0.09401751,0.20649038,0.15211459,-0.2586186,0.82285005,0.104203984,-0.034228504
0.035372816,-0.03270513,0.07404577,-0.29882047,2.6083262,0.08778713,0.05120995
-0.015429446,-0.037636742,0.21242018,-0.18224727,2.3212843,-0.036689658,0.04218334
0.15323275,-0.07154934,0.13148099,-0.11816321,0.9024928,-0.064193256,0.08381492
0.042994093,0.008185877,0.09683362,-0.07247677,0.7897936,0.03606276,0.06545164
0.1414201,-0.074386165,0.12261976,-0.04089724,0.66333264,-0.03752747,0.08747935
-0.019681461,0.07704352,-0.25543252,0.39397708,-2.6962357,0.13464785,-0.14689654
0.048925858,-0.0011418948,-0.2718178,0.21750577,-2.8174558,0.21833952,-0.23350687
0.19044998,0.051405653,-0.047170848,-0.23432676,0.8065312,0.20887648,-0.06397663
0.057853807,-0.08487911,0.2883166,-0.12499698,1.6741756,-0.060528524,0.14257388
0.1419897,-0.050344322,0.19584116,-0.07169752,0.981695,-0.06376775,0.109826036
-0.15924504,-0.053423073,-0.038510505,0.31334457,-0.8113949,-0.2055811,0.009030154
0.055351455,0.010069559,0.055659473,0.120666035,0.47825897,0.09161864,0.052249804
0.11145386,-0.011674002,0.19441384,-0.115132116,1.1689715,-0.008521349,0.021505175
0.2355994,0.05306998,0.10675489,-0.30011234,1.5030591,0.20146845,-0.083791964
-0.1834493,-0.0933762,-0.14178006,0.30399743,-2.3293908,-0.11192917,0.026441973
-0.114251114,0.06116456,-0.09325461,-0.11746157,-0.6138365,-0.02594553,-0.02384791
0.07541661,-0.04617224,0.10815899,0.06684604,0.5843888,0.05908853,0.07892988
0.008052654,0.009224616,0.15450133,-0.07162657,0.8752596,-0.017688958,0.06720487
-0.1365691,-0.14694013,-0.11790424,0.14685625,-1.0578241,-0.1969346,0.028753223
-0.09368491,-0.06907816,-0.24034989,0.30952984,-1.1512568,-0.09906363,-0.008612991
-0.21712019,-0.11467391,-0.106172666,0.29819402,-0.81545484,-0.14894564,-0.020318829
0.15360795,-0.003944754,0.1415982,0.0041596666,0.88691175,-0.022189133,0.027978705
0.077678286,-0.005739456,0.15256554,-0.085818306,0.9294106,-0.052535146,0.057118155
0.0925782,0.09365769,0.25920868,-0.23085189,2.1610017,0.10855283,-0.024815444
-0.04181236,-0.0986509,-0.3041365,0.31906876,-1.4565322,-0.08066289,-0.0073999017
-0.12630634,0.005375046,-0.19258195,0.28438488,-1.4367759,0.0061694994,-0.051703658
-0.33582878,0.07337451,-0.16319217,-0.3581374,-1.1078984,-0.3650966,-0.24448085
0.1271362,-0.015697671,0.18646029,-0.2128997,1.0602738,-0.029818477,0.057549596
-0.09015923,0.027447674,-0.10877418,0.32660627,-2.5162823,-0.09357583,-0.10657949
-0.072753266,0.048731178,-0.10748993,0.3905293,-2.674678,-0.130272,-0.02993552
0.09889262,0.0075197113,0.09549497,0.008494747,0.6786347,-0.035468254,0.005711252
0.13199884,0.0047335504,0.14001231,-0.21767196,2.218217,0.11438784,-0.045737803
0.0519958,-0.021641724,0.240053,-0.09655571,1.4484429,0.13939552,0.03314118
0.025192019,0.005161816,0.1351592,-0.35093004,2.2588758,0.09795235,0.007690968
-0.12873086,-0.017397912,-0.024397047,0.120343275,-0.9661495,-0.14532174,0.05984723
-0.07044956,-0.044521198,-0.074900866,-0.4597512,-0.57567745,-0.47819272,-0.3731543
-0.04543832,-0.03597385,-0.3402923,0.2667933,-2.5593467,0.18379799,-0.04973933
0.114611916,-0.066365376,0.18173836,-0.0701218,0.8050528,-0.016350223,0.12387426
0.08563695,0.019325912,0.10848324,0.0012650124,0.7000207,-0.042897165,0.025065912
-0.04659227,-0.021218106,-0.16171023,0.14206494,-1.4261799,0.06319567,-0.013932375
-0.07895319,-0.107380934,-0.10584539,0.2650075,-0.85104936,-0.17313986,-0.014443963
0.17732982,0.07226468,0.026977297,-0.22418073,0.7462896,0.21498024,-0.061943695
-0.16470814,-0.052922968,-0.10537313,0.33989263,-0.9702927,-0.17856039,-0.005409084
-0.05295649,-0.023494696,-0.3017989,0.3183043,-2.5739882,0.060527205,-0.016996788
0.0014018257,-0.060832966,-0.22343384,0.26934814,-1.0768272,-0.048956715,-0.05883389
0.10012932,-0.035345983,0.11561638,0.18363787,0.5743709,0.027570011,0.050597448
-0.23208639,0.004462265,0.0564813,0.29828548,-0.8766393,-0.18976936,0.028581357
-0.113511145,-0.13699017,-0.096418604,0.101585686,-1.2810698,-0.23750967,0.086852424
-0.07072164,-0.03726226,-0.26281017,0.26165643,-1.7658772,-0.011050525,-0.09132814
-0.0057286453,-0.025526537,0.3158488,-0.24050573,2.445025,-0.0930684,0.0990467
-0.025522387,-0.07692029,-0.19865961,-0.051934008,-0.92459416,-0.25791004,0.12539895
-0.019476864,-0.07182949,-0.19239518,0.24132954,-0.8269383,-0.09141593,-0.064287215
0.06765385,-0.20291445,-0.18773016,0.21148147,-1.8134401,-0.18164124,-0.3279869
-0.062947,-0.23389329,-0.17544053,0.27848792,-1.0384898,-0.14365384,0.039429635
0.15012708,-0.057591043,0.064894654,-0.16523182,1.1200607,-0.01921715,0.090143226
-0.055354558,-0.15754381,-0.18219553,0.32499632,-1.224899,-0.08801303,0.011620387
0.22600661,0.04698038,0.11867266,-0.27007094,1.2644477,0.1504054,-0.04941819
-0.23757912,-0.018275578,-0.08556272,0.2708412,-1.4554939,-0.119345084,0.055621326
0.17428766,-0.084594615,0.13648835,-0.12812306,0.9846802,-0.028597359,0.09713381
0.117832504,0.010807778,0.15951209,-0.25549248,1.972531,0.12182129,-0.04832786
0.083284065,0.008094234,0.14465521,0.12538971,0.826475,0.028641904,0.011183606
-0.17079894,-0.0638734,-0.16499186,0.33038673,-1.2023082,-0.12760714,0.022297794
0.06477785,-0.03718351,0.37807035,-0.34508812,2.6781604,-0.077046685,0.048771996
-0.18139489,0.035168003,-0.3569627,0.3985607,-2.4161375,-0.13225202,-0.038443245
-0.0904122,0.035253745,-0.2146515,-0.3047317,-1.310578,-0.3346021,0.0572223
-0.011001274,-0.04682044,0.082353696,-0.2142209,2.026467,-0.046070613,0.056708034
-0.009374052,-0.13765971,-0.15572463,-0.13245489,-1.5984552,-0.38776898,-0.047533613
-0.0037706923,0.03655736,0.27740476,-0.28737634,2.1733685,0.012401395,0.034181945
0.15510024,-0.06993321,0.11204429,-0.11168023,1.1649262,-0.06513472,0.11764413
-0.23774585,-0.037608728,-0.037945982,0.1696979,-0.8572296,-0.1608352,0.056744765
-0.18750392,-0.015052543,-0.02269325,0.2103177,-2.0155337,-0.15345396,0.114074945
0.10868065,-0.059099134,0.13509957,-0.12779465,1.0116805,-0.084021024,0.10354012
-0.20662424,-0.026405081,0.08322551,0.25078127,-0.85777336,-0.22205743,0.02522257
0.05472824,-0.026785556,0.15061122,0.093125835,0.78909904,0.11274925,0.042780146
0.15298061,0.036645584,0.06669375,-0.18863288,1.0810704,0.24007508,-0.12096558
0.19425564,-0.091150194,0.074915275,-0.10189487,1.0057936,-0.029345386,0.11214101
0.104616985,0.08856794,0.27726546,-0.27926135,1.4280505,0.08385807,-0.039288938
0.19444756,-0.11505891,0.11730173,-0.07979509,1.0235593,-0.055490524,0.1388364
-0.20493855,-0.056616332,0.021190275,0.273215,-0.86254007,-0.22681563,0.065160245
0.083909124,-0.10590386,-0.0788233,-0.37049514,2.5395505,0.029028635,0.0702891
0.17268221,-0.065028764,0.17976396,-0.16412385,1.5006126,0.039356083,0.045047972
0.109546736,0.020581592,0.14043093,-0.06244152,1.2124263,-0.08142267,0.0056931707
-0.014908293,0.02897486,-0.3304638,0.19215217,-2.371274,0.011519528,-0.02614855
-0.054773994,-0.10212725,-0.18021172,0.2894135,-0.9704911,-0.1255657,0.0061272504
0.05552011,-0.01790698,-0.4195785,0.31209308,-2.6071742,0.068342544,-0.094451606
0.16283953,-0.017534537,0.13948525,-0.111727245,0.939786,0.054559577,0.09926036
0.15504275,-0.094009906,0.09494402,-0.025711078,0.6876763,-0.050832078,0.12052007
0.14635964,-0.071682915,0.116178885,-0.054251537,0.7912616,-0.04433577,0.08227752
